uni_code,Орган управління
10.255181165516856,19.390827946283977
6.8189324695720455,19.390827946283977
9.035306307213853,19.390827946283977
9.752988133436228,19.390827946283977
6.771794116758781,19.390827946283977
9.137534106693325,19.390827946283977
14.882519008493972,19.390827946283977
13.990362224659163,19.390827946283977
10.605781211188834,19.390827946283977
12.988269605490846,19.390827946283977
8.701864046828712,19.390827946283977
5.717350119130215,19.390827946283977
8.835683068567345,19.390827946283977
7.351302710685209,19.390827946283977
7.351147563732857,19.390827946283977
13.15532332428129,19.390827946283977
5.178932469572045,19.390827946283977
8.354694075327505,19.390827946283977
8.972473929518983,19.390827946283977
9.496630631364392,19.390827946283977
14.323176239816451,19.390827946283977
7.790635490971973,19.390827946283977
40.54492447681043,19.390827946283977
9.126099610344394,19.390827946283977
9.492242031623658,19.390827946283977
10.541479082144573,19.390827946283977
12.836927046044174,19.390827946283977
60.26004361033909,19.390827946283977
12.97431082319068,19.390827946283977
10.903582049983672,19.390827946283977
7.155425101122159,19.390827946283977
8.73144624985581,19.390827946283977
11.288476033290191,19.390827946283977
10.60702492689016,19.390827946283977
14.108684132936803,19.390827946283977
6.424046847832183,19.390827946283977
11.522909918531608,19.390827946283977
22.550974040970925,19.390827946283977
14.448954959265803,19.390827946283977
9.590617744028163,19.390827946283977
55.928805082937885,19.390827946283977
7.327974262437602,19.390827946283977
9.952496720196883,19.390827946283977
6.102929216445117,19.390827946283977
22.49489160239117,19.390827946283977
9.97321710229194,19.390827946283977
5.841471612750066,19.390827946283977
12.984689294747126,19.390827946283977
25.11497402675848,19.390827946283977
17.491075265326817,19.390827946283977
6.599644241452188,19.390827946283977
18.530842291359228,19.390827946283977
15.392670629053232,19.390827946283977
34.681219136570505,19.49822078262008
11.917704959265803,19.49822078262008
10.95475419260755,19.49822078262008
6.448350029680907,19.390827946283977
26.159125698767927,19.390827946283977
9.166986141312552,19.390827946283977
26.40395133348714,19.390827946283977
7.363673829442382,19.390827946283977
37.57084489657124,19.390827946283977
19.126832793482528,19.390827946283977
10.132426949437532,19.390827946283977
10.07591992758365,19.49822078262008
23.512095997312382,19.390827946283977
8.869721322470879,19.390827946283977
12.6964017736397,19.390827946283977
26.98077780070442,19.390827946283977
6.042686523961764,19.390827946283977
11.485173188500632,19.49822078262008
10.63665586965057,19.49822078262008
13.003302330599151,19.390827946283977
6.61775867784021,19.390827946283977
10.453583648905944,19.390827946283977
31.584573392317456,19.390827946283977
94.63279295994562,19.390827946283977
25.903665586965055,19.390827946283977
15.097568319755268,19.390827946283977
12.435957155090597,19.390827946283977
18.436994540517063,19.390827946283977
8.327529279895115,19.390827946283977
6.4941982041959,19.390827946283977
10.532948950534548,19.390827946283977
25.034622959332296,19.390827946283977
10.870832623003327,19.390827946283977
7.439790991853161,19.390827946283977
54.746832793482525,19.390827946283977
26.33974910186153,19.390827946283977
13.548441863067785,19.390827946283977
7.7577130524649,19.390827946283977
11.944099817241176,19.390827946283977
21.41496248309558,19.390827946283977
9.19982116950003,19.390827946283977
8.96973055972995,19.390827946283977
9.886562470515548,19.390827946283977
11.278753392269294,19.390827946283977
15.985765182143274,19.390827946283977
49.06775528559808,19.390827946283977
7.076340603113088,19.390827946283977
9.43843998948795,19.390827946283977
5.091021488327143,19.390827946283977
9.020226997406033,19.390827946283977
8.664459990415484,19.390827946283977
12.264086658907772,19.390827946283977
42.69619788330268,19.390827946283977
30.86969621466088,19.390827946283977
22.470739541072287,19.390827946283977
6.607570849841168,19.390827946283977
12.089366885314703,19.390827946283977
11.570136639510537,19.390827946283977
12.740459025493143,19.390827946283977
4.702295127465714,19.390827946283977
7.755067769413292,19.390827946283977
11.156665836126969,19.390827946283977
11.184039749675792,19.390827946283977
10.394491814752223,19.390827946283977
6.624933533043351,19.390827946283977
9.938220782620077,19.390827946283977
8.224437246433713,19.390827946283977
8.588424426340357,19.390827946283977
9.853697705361428,19.390827946283977
7.473606612354405,19.390827946283977
16.394426449417615,19.390827946283977
16.147836325927525,19.390827946283977
10.487868972409608,19.390827946283977
11.359324754145868,19.390827946283977
6.4112390546105305,19.390827946283977
16.227759782750947,19.390827946283977
12.596284299611744,19.390827946283977
14.48093695664367,19.390827946283977
14.766651242357955,19.390827946283977
11.929617632945076,19.390827946283977
7.397909918531606,19.390827946283977
8.198032864500336,19.390827946283977
10.831799525247192,19.390827946283977
12.716663491073698,19.390827946283977
51.58733117393012,19.390827946283977
7.654246248951092,19.390827946283977
11.596284299611744,19.390827946283977
18.65028065587298,19.390827946283977
14.170819837063211,19.390827946283977
8.236803306177203,19.390827946283977
6.975636872942527,19.390827946283977
36.43717533448098,19.390827946283977
245.7524799722661,19.390827946283977
19.195222670929383,19.390827946283977
6.602313315229246,19.390827946283977
14.140856732145345,19.390827946283977
8.740468478321835,19.390827946283977
10.215141699682336,19.390827946283977
9.851505336045973,19.390827946283977
12.742586594250318,19.390827946283977
11.09110391310038,19.390827946283977
20.489735284346597,11.874708920569162
13.19721322470881,19.390827946283977
13.93665586965057,19.390827946283977
36.5787780633187,19.390827946283977
11.12455572086872,19.390827946283977
13.040728744056189,19.390827946283977
7.7862681586179825,19.49822078262008
12.545819837063211,19.390827946283977
8.691103913100381,19.390827946283977
13.670819837063211,11.874708920569162
6.885502552021987,19.390827946283977
7.607984986421933,19.390827946283977
8.691103913100381,19.49822078262008
11.033323517864154,11.874708920569162
34.681219136570505,19.390827946283977
14.374062077389524,19.390827946283977
11.23665586965057,19.390827946283977
4.89949331358342,19.390827946283977
10.07591992758365,19.390827946283977
10.668327934825284,12.752988684525787
5.744442879659503,19.390827946283977
7.17718729981609,4.690571299964704
11.917704959265803,5.74555195655019
8.691103913100381,5.74555195655019
7.7862681586179825,5.74555195655019
14.195222670929384,4.690571299964704
10.969751086972328,19.390827946283977
6.062116304386623,4.690571299964704
6.633329610224335,4.690571299964704
12.707395410722857,11.874708920569162
16.33807981378653,11.874708920569162
16.727759782750947,19.390827946283977
30.14811740884279,19.390827946283977
15.184194471521602,19.390827946283977
11.485173188500632,5.74555195655019
10.63665586965057,5.74555195655019
10.413256348823928,19.390827946283977
17.0826825804741,19.390827946283977
15.851505336045973,4.690571299964704
12.1518398551673,12.1518398551673
15.848606612354404,12.752988684525787
6.89871379601945,19.390827946283977
12.920819837063211,4.690571299964704
7.062116304386623,4.690571299964704
10.942414426955064,19.390827946283977
14.262950966278412,4.690571299964704
14.040728744056189,19.390827946283977
15.48093695664367,19.390827946283977
12.485173188500632,19.390827946283977
16.727759782750947,11.874708920569162
16.05236552807224,19.390827946283977
16.942414426955064,19.390827946283977
8.515273279021072,19.390827946283977
11.647909918531608,19.390827946283977
8.291103913100379,19.390827946283977
9.486803306177205,19.390827946283977
9.174662347860227,19.390827946283977
16.33807981378653,19.390827946283977
11.412218623216855,19.390827946283977
7.868327934825285,19.390827946283977
16.766651242357955,19.390827946283977
16.394426449417615,4.690571299964704
11.485173188500632,4.690571299964704
14.766651242357955,4.690571299964704
12.040728744056189,19.390827946283977
